x,vortz
5.481547701823046, 7.405810065384528e-15
5.502155472117925, 8.234298127915149e-15
5.509883385978505, 1.2894543479649864e-14
5.509883385978505, 1.1651811385853933e-14
5.509883385978505, 1.0409079292058015e-14
5.509883385978505, 9.166347198262097e-15
5.533067127560244, 9.78771324516005e-15
5.533067127560244, 8.855664174813114e-15
5.543371012707683, 1.1134006346772295e-14
5.558826840428843, 1.2998104487466179e-14
5.5871625245843015, 1.2894543479649864e-14
5.5871625245843015, 1.1651811385853933e-14
5.594890438444882, 1.0719762315506998e-14
5.610346266166041, 1.351590952654783e-14
5.61807418002662, 1.2428518944476396e-14
5.648985835468939, 1.1962494409302916e-14
5.648985835468939, 1.0719762315506998e-14
5.672169577050679, 1.1341128362404963e-14
5.679897490911258, 1.1962494409302916e-14
5.710809146353577, 1.0719762315506998e-14
5.710809146353577, 9.477030221711067e-15
5.718537060214157, 6.680883010670248e-15
5.726264974074736, 7.923615104466166e-15
5.733992887935316, 1.1651811385853933e-14
5.741720801795895, 1.0409079292058015e-14
5.741720801795895, 9.166347198262097e-15
5.757176629517055, 7.923615104466166e-15
5.757176629517055, 6.680883010670248e-15
5.764904543377635, 1.7099546354865497e-15
5.772632457238214, 5.438150916874317e-15
5.772632457238214, 4.195418823078386e-15
5.772632457238214, 2.9526867292824806e-15
5.7880882849593736, 8.855664174813114e-15
5.7880882849593736, 7.612932081017183e-15
5.7880882849593736, 6.370199987221265e-15
5.811272026541113, 6.680883010670248e-15
5.811272026541113, 5.7488339403233e-15
5.818999940401692, 8.078956616190664e-15
5.8267278542622725, 1.2894543479649864e-14
5.8267278542622725, 1.1651811385853933e-14
5.8267278542622725, 1.0409079292058015e-14
5.8267278542622725, 9.166347198262097e-15
5.834455768122852, 1.4447958596894765e-14
5.857639509704591, 1.506932464379273e-14
5.8653674235651705, 1.6001373714139666e-14
5.88855116514691, 1.6001373714139666e-14
5.896279079007489, 1.4447958596894765e-14
5.896279079007489, 1.3205226503098847e-14
5.904006992868069, 1.1962494409302916e-14
5.919462820589229, 1.4137275573445782e-14
5.919462820589229, 1.3205226503098847e-14
5.929766705736668, 1.5483568675058028e-14
5.950374476031548, 1.7865471854833562e-14
5.950374476031548, 1.662273976103763e-14
5.950374476031548, 1.5380007667241713e-14
5.958102389892127, 1.9263545460353965e-14
5.973558217613286, 2.2836400230017248e-14
5.973558217613286, 2.159366813622133e-14
5.973558217613286, 2.03509360424254e-14
5.996741959195025, 2.7807328605200946e-14
5.996741959195025, 2.6564596511405015e-14
5.996741959195025, 2.5321864417609097e-14
5.996741959195025, 2.407913232381318e-14
5.996741959195025, 2.2836400230017248e-14
5.996741959195025, 2.1904351159670312e-14
6.004469873055605, 3.0292792792792795e-14
6.004469873055605, 2.920540221072136e-14
6.012197786916184, 3.2778256980384644e-14
6.012197786916184, 3.153552488658871e-14
6.019925700776764, 3.4331672097629545e-14
6.035381528497924, 3.6817136285221394e-14
6.035381528497924, 3.572974570314996e-14
6.037957499784783, 3.8370551402466295e-14
6.043109442358503, 4.5205577918343876e-14
6.043109442358503, 4.3962845824547946e-14
6.043109442358503, 4.272011373075203e-14
6.050837356219083, 4.147738163695611e-14
6.050837356219083, 4.023464954316018e-14
6.058565270079662, 3.899191744936426e-14
6.058565270079662, 3.774918535556833e-14
6.058565270079662, 3.650645326177241e-14
6.058565270079662, 3.526372116797648e-14
6.058565270079662, 3.402098907418056e-14
6.058565270079662, 3.2778256980384644e-14
6.058565270079662, 3.153552488658871e-14
6.058565270079662, 3.0292792792792795e-14
6.058565270079662, 2.9050060698996864e-14
6.0662931839402425, 2.796267011692543e-14
6.097204839382561, 2.563254744105808e-14
6.097204839382561, 2.438981534726216e-14
6.097204839382561, 2.314708325346623e-14
6.097204839382561, 2.2059692671394797e-14
6.0997808106694205, 2.718596255830298e-14
6.11266066710372, 2.9050060698996864e-14
6.12811649482488, 2.8273353140374414e-14
6.15130023640662, 2.9050060698996864e-14
6.15130023640662, 2.7807328605200946e-14
6.159028150267199, 2.6719938023129513e-14
6.166756064127778, 2.5321864417609097e-14
6.174483977988357, 2.3768449300364196e-14
6.182211891848938, 2.2215034183119295e-14
6.182211891848938, 2.0972302089323364e-14
6.182211891848938, 1.9729569995527446e-14
6.182211891848938, 1.8486837901731515e-14
6.182211891848938, 1.7244105807935597e-14
6.182211891848938, 1.6001373714139666e-14
6.182211891848938, 1.4758641620343748e-14
6.182211891848938, 1.351590952654783e-14
6.189939805709518, 1.2428518944476396e-14
6.197667719570097, 1.103044533895598e-14
6.197667719570097, 9.78771324516005e-15
6.205395633430676, 8.234298127915149e-15
6.213123547291257, 6.680883010670248e-15
6.220851461151836, 5.593492428598815e-15
6.228579375012416, 4.195418823078386e-15
6.236307288872995, 2.6420037058334852e-15
6.251763116594155, 1.3992716120375797e-15
