x,ux
0.48702277338793, -3.6259734673548882
0.49159454904657185, -3.573134564882733
0.49616988527815664, -3.524698904283258
0.5007416609367986, -3.4718600018111028
0.5052991943036691, -3.401408131848231
0.5098638488164253, -3.3397627456307175
0.5144178216103529, -3.2649076337951657
0.5189717944042803, -3.190052521959614
0.5235186460523222, -3.106390926378703
0.5273106562364762, -3.04034229828851
0.5310919847018015, -2.9610839445802783
0.5348786540265411, -2.8884304536810665
0.5386546416324521, -2.8025672371638155
0.5424306292383633, -2.7167040206465645
0.5454482148074434, -2.6440505297473527
0.548471141235938, -2.57800190165716
0.5514833859456039, -2.498743547948928
0.5544956306552699, -2.4194851942406963
0.5575078753649358, -2.3402268405324653
0.5605201200746017, -2.2609684868242335
0.5642836456752127, -2.159693923752605
0.567288769238993, -2.071629086299014
0.5695354907659423, -1.996773974463462
0.5732990163665533, -1.8954994113918326
0.575538616747617, -1.8118378158109216
0.579302142348228, -1.7105632527392922
0.5823001447661225, -1.6136919315403428
0.584785424680244, -1.5168206103413935
0.5875341869921378, -1.4287557728878033
0.5905250682641465, -1.3230779679434947
0.5942850332918146, -1.2174001629991862
0.5972794751367663, -1.1161255999275568
0.5987571129080562, -1.041270488092005
0.600993152716177, -0.9532056506384139
0.6044369388665186, -0.8369600651996745
0.6077226355781967, -0.7154305895137201
0.6107135168502055, -0.6097527845694115
0.6137043981222142, -0.5040749796251021
0.6161896780363358, -0.4072036584261536
0.6189170769105723, -0.29271936973648494
0.6219186399014096, -0.20025129041021472
