x,ux
3.238326838002949, -0.27124849070272883
3.2395260549666793, -0.3013088625935765
3.2554156797361107, -0.32009659502535626
3.2642599048436236, -0.3520357401593819
3.2808615646852695, -0.38867181840135245
3.2973133224064495, -0.42155035015696685
3.3135777024770463, -0.4497319488046365
3.3297671314874093, -0.4760347742091282
3.3612465767853377, -0.5060951460999759
3.400221128106583, -0.5342767447476455
3.4462160954030012, -0.5486806729453433
3.4917113889645317, -0.5505594461885213
3.5369068782851305, -0.5449231264589873
3.581902498111772, -0.5342767447476455
3.6268731342516705, -0.5230041052885777
3.6718437703915696, -0.5117314658295098
3.7169393249651903, -0.5035901151090718
3.7620848469122987, -0.49670127988408597
3.8073552872931296, -0.49294373339773
3.8526257276739613, -0.48918618691137405
3.897971119115025, -0.4873074136681961
3.9433914616163217, -0.4873074136681961
3.988786820430875, -0.48668115592047
4.034232146618917, -0.4873074136681961
4.079652489120214, -0.4873074136681961
4.125072831621512, -0.4873074136681961
4.170493174122809, -0.4873074136681961
4.215913516624106, -0.4873074136681961
4.261458777559126, -0.49043870240682597
4.3069041037471685, -0.49106496015455203
4.352324446248465, -0.49106496015455203
4.397744788749762, -0.49106496015455203
4.44316513125106, -0.49106496015455203
4.488585473752357, -0.49106496015455203
4.533980832566909, -0.49043870240682597
4.5792762566344845, -0.4873074136681961
4.624646631762294, -0.48605489817274417
4.669942055829869, -0.48292360943411405
4.715162528837212, -0.4779135474523062
4.760383001844554, -0.4729034854704983
4.805528523791663, -0.46601465024551225
4.850649062052028, -0.45849955727280034
4.89564468187867, -0.44785317556145854
4.940615318018569, -0.43658053610239067
4.985585954158466, -0.4253078966433228
5.030506622924877, -0.412782741688803
5.075377324317797, -0.39900507123883133
5.120347960457696, -0.38773243177976346
5.1653935476578265, -0.3783385655638736
5.210489102231447, -0.3701972148434356
5.255684591552045, -0.36456089511390166
5.30098001561962, -0.3614296063752718
5.34635039074743, -0.36017709087981986
5.391895651682448, -0.36330837961844975
5.437440912617468, -0.36643966835707964
5.483011157239231, -0.3701972148434356
5.528581401860995, -0.37395476132979155
5.574151646482759, -0.3777123078161475
5.619721891104524, -0.38146985430250346
5.665167217292565, -0.38209611205022953
5.710587559793861, -0.38209611205022953
5.755907967548181, -0.3795910810593255
5.801278342675991, -0.3783385655638736
5.846573766743566, -0.3752072768252437
5.891969125558118, -0.3745810190775176
5.937389468059417, -0.3745810190775176
5.982784826873969, -0.37395476132979155
6.027980316194567, -0.3683184416002576
6.072851017587487, -0.3545407711502859
6.109627004475227, -0.32761168799806817
6.136409516665211, -0.30318763583675445
6.152911241759879, -0.2740666505674958
6.166964565553597, -0.24682443854141511
6.1808305116967315, -0.2148852934073896
6.1945840312495175, -0.180127988408597
6.208225124211953, -0.14255252354503745
6.2218287416442735, -0.1040376720598889
6.235319932486243, -0.06270466070997349
