y,temp
0.3165009455607447, 1780.8386828614975
0.32141821851785024, 1780.8386828614975
0.3263354914749558, 1780.8386828614975
0.3312527644320613, 1780.8386828614975
0.33615846188785536, 1776.3473883526535
0.34107110464443635, 1774.5508705491159
0.34597448699996813, 1769.161317138503
0.3508778693554999, 1763.7717637278902
0.35577662151050704, 1756.5856925137398
0.360673058565252, 1748.5013623978205
0.3655671805197347, 1739.5187733801324
0.3704566722736927, 1728.7396665589067
0.37533921872686393, 1715.2657830323747
0.3802240802802974, 1702.6901584076113
0.3850996814326817, 1686.5214981757726
0.389975282585066, 1670.352837943934
0.3940382835453863, 1656.878954417402
0.39808739390413284, 1638.0155174802571
0.4021434495636661, 1621.8468572484185
0.4053869050311355, 1608.3729737218864
0.408623415197818, 1592.2043134900478
0.4118633980148938, 1577.3830416108624
0.41509990818157627, 1561.214381379024
0.41833641834825874, 1545.0457211471853
0.4215729285149412, 1528.8770609153469
0.4248094386816236, 1512.7084006835082
0.4280424761979127, 1495.1923520990165
0.4312755137142017, 1477.6763035145248
0.43450507858009724, 1458.8128665773797
0.43773811609638635, 1441.296817992888
0.44097115361267536, 1423.7807694083963
0.4442007184785709, 1404.9173324712513
0.44743028334446644, 1386.0538955341062
0.4506598482103621, 1367.1904585969614
0.45388941307625763, 1348.3270216598164
0.4571155052917598, 1328.1161963700183
0.4603485428080488, 1310.6001477855264
0.4635746350235509, 1290.3893224957283
0.46680419988944655, 1271.5258855585832
0.4700337647553422, 1252.6624486214382
0.4732598569708443, 1232.4516233316401
0.4764894218367399, 1213.588186394495
0.4797155140522421, 1193.3773611046968
0.482948551568531, 1175.861312520205
0.4861746437840332, 1155.650487230407
0.4894007359995354, 1135.4396619406089
0.4926337735158244, 1117.9236133561171
0.49585986573132645, 1097.7127880663188
0.4990894305972221, 1078.849351129174
0.5023155228127243, 1058.6385258393757
0.5055485603290133, 1041.122477254884
0.5087746525445155, 1020.9116519650858
0.5120076900608045, 1003.395603380594
0.5144420179866032, 993.9638849120215
0.5168485647092544, 973.7530596222233
0.5200816022255433, 956.2370110377316
0.5233146397418325, 938.7209624532397
0.5265442046077281, 919.8575255160948
0.5297737694736235, 900.9940885789499
0.5330033343395192, 882.1306516418049
0.5362363718558083, 864.6146030573132
0.5394694093720972, 847.0985544728214
0.5426989742379928, 828.2351175356764
0.5459320117542819, 810.7190689511847
0.5491615766201775, 791.8556320140397
0.552391141486073, 772.9921950768946
0.555624179002362, 755.4761464924029
0.5588537438682577, 736.6127095552579
0.5620867813845466, 719.0966609707662
0.5653163462504422, 700.2332240336211
0.5685459111163379, 681.3697870964761
0.5717789486326268, 663.8537385119844
0.5750085134985224, 644.9903015748393
0.5782415510148115, 627.4742529903476
0.5814745885311005, 609.9582044058559
0.5847006807466026, 589.7473791160578
0.5879337182628916, 572.2313305315661
0.5911632831287872, 553.367893594421
0.5943963206450762, 535.8518450099293
0.5976224128605784, 515.641019720131
0.6008554503768674, 498.12497113563927
0.6040884878931564, 480.60892255114754
0.607318052759052, 461.7454856140025
0.6105545629257344, 445.5768253821641
0.613791073092417, 429.40816515032543
0.6170345285598863, 415.93428162379337
0.6210871115690263, 398.41823303930164
0.6259766033229843, 387.63912621807594
