VARIABLES = "X" "temp" "u" "rho" "H2" "H" "AR" "N2" "HE" "O" "OH" "HCO" "HO2" "H2O" "CO" "O2" "H2O2" "CO2"
ZONE I=2403, F=POINT
0.166987 100 4.25818 0.251988 0.295775 2.1984e-25 5.23612e-16 0.556338 5.22932e-15 1.30678e-15 5.50548e-16 6.03131e-35 2.2555e-14 1.84072e-15 1.46762e-15 0.147887 7.27306e-16 4.75284e-16
0.171272 100 4.25818 0.251988 0.295775 2.15358e-25 5.23612e-16 0.556338 5.22932e-15 1.30676e-15 5.39323e-16 5.90833e-35 2.25602e-14 1.85196e-15 1.46762e-15 0.147887 7.30234e-16 4.75284e-16
0.175557 100 4.25818 0.251988 0.295775 2.10967e-25 5.23612e-16 0.556338 5.22932e-15 1.30675e-15 5.28327e-16 5.78787e-35 2.25653e-14 1.86297e-15 1.46762e-15 0.147887 7.33164e-16 4.75284e-16
0.179842 100 4.25818 0.251988 0.295775 2.06666e-25 5.23612e-16 0.556338 5.22932e-15 1.30673e-15 5.17555e-16 5.66987e-35 2.25701e-14 1.87376e-15 1.46762e-15 0.147887 7.36095e-16 4.75284e-16
0.184126 100 4.25818 0.251988 0.295775 2.02452e-25 5.23612e-16 0.556338 5.22932e-15 1.30672e-15 5.07003e-16 5.55427e-35 2.25747e-14 1.88433e-15 1.46762e-15 0.147887 7.39027e-16 4.75284e-16
0.188412 100 4.25818 0.251988 0.295775 1.98325e-25 5.23612e-16 0.556338 5.22932e-15 1.3067e-15 4.96667e-16 5.44104e-35 2.25791e-14 1.89468e-15 1.46762e-15 0.147887 7.4196e-16 4.75284e-16
0.192696 100 4.25818 0.251988 0.295775 1.94282e-25 5.23612e-16 0.556338 5.22932e-15 1.30669e-15 4.86542e-16 5.33011e-35 2.25833e-14 1.90482e-15 1.46762e-15 0.147887 7.44894e-16 4.75284e-16
0.196981 100 4.25818 0.251988 0.295775 1.90321e-25 5.23612e-16 0.556338 5.22932e-15 1.30667e-15 4.76623e-16 5.22145e-35 2.25873e-14 1.91476e-15 1.46762e-15 0.147887 7.4783e-16 4.75284e-16
0.201266 100 4.25818 0.251988 0.295775 1.86441e-25 5.23612e-16 0.556338 5.22932e-15 1.30666e-15 4.66907e-16 5.11501e-35 2.2591e-14 1.92449e-15 1.46762e-15 0.147887 7.50766e-16 4.75284e-16
0.205551 100 4.25818 0.251988 0.295775 1.82641e-25 5.23612e-16 0.556338 5.22932e-15 1.30664e-15 4.5739e-16 5.01075e-35 2.25946e-14 1.93402e-15 1.46762e-15 0.147887 7.53704e-16 4.75284e-16
0.209836 100 4.25818 0.251988 0.295775 1.78918e-25 5.23612e-16 0.556338 5.22932e-15 1.30663e-15 4.48066e-16 4.90861e-35 2.2598e-14 1.94336e-15 1.46762e-15 0.147887 7.56642e-16 4.75284e-16
0.214121 100 4.25818 0.251988 0.295775 1.75271e-25 5.23612e-16 0.556338 5.22932e-15 1.30661e-15 4.38933e-16 4.80855e-35 2.26012e-14 1.95251e-15 1.46762e-15 0.147887 7.59581e-16 4.75284e-16
0.218406 100 4.25818 0.251988 0.295775 1.71698e-25 5.23612e-16 0.556338 5.22932e-15 1.3066e-15 4.29987e-16 4.71055e-35 2.26042e-14 1.96147e-15 1.46762e-15 0.147887 7.6252e-16 4.75284e-16
0.222691 100 4.25818 0.251988 0.295775 1.68199e-25 5.23612e-16 0.556338 5.22932e-15 1.30658e-15 4.21223e-16 4.61453e-35 2.2607e-14 1.97025e-15 1.46762e-15 0.147887 7.65461e-16 4.75284e-16
0.226976 100 4.25818 0.251988 0.295775 1.64771e-25 5.23612e-16 0.556338 5.22932e-15 1.30657e-15 4.12637e-16 4.52048e-35 2.26096e-14 1.97885e-15 1.46762e-15 0.147887 7.68402e-16 4.75284e-16
0.231261 100 4.25818 0.251988 0.295775 1.61413e-25 5.23612e-16 0.556338 5.22932e-15 1.30655e-15 4.04228e-16 4.42835e-35 2.26121e-14 1.98728e-15 1.46762e-15 0.147887 7.71344e-16 4.75284e-16
0.235546 100 4.25818 0.251988 0.295775 1.58123e-25 5.23612e-16 0.556338 5.22932e-15 1.30654e-15 3.9599e-16 4.33811e-35 2.26144e-14 1.99553e-15 1.46762e-15 0.147887 7.74286e-16 4.75284e-16
0.239831 100 4.25818 0.251988 0.295775 1.54901e-25 5.23612e-16 0.556338 5.22932e-15 1.30652e-15 3.8792e-16 4.2497e-35 2.26165e-14 2.00362e-15 1.46762e-15 0.147887 7.77229e-16 4.75284e-16
0.244116 100 4.25818 0.251988 0.295775 1.51744e-25 5.23612e-16 0.556338 5.22932e-15 1.30651e-15 3.80015e-16 4.1631e-35 2.26185e-14 2.01154e-15 1.46762e-15 0.147887 7.80172e-16 4.75284e-16
0.248401 100 4.25818 0.251988 0.295775 1.48652e-25 5.23612e-16 0.556338 5.22932e-15 1.30649e-15 3.72271e-16 4.07826e-35 2.26203e-14 2.0193e-15 1.46762e-15 0.147887 7.83117e-16 4.75284e-16
0.252686 100 4.25818 0.251988 0.295775 1.45623e-25 5.23612e-16 0.556338 5.22932e-15 1.30648e-15 3.64685e-16 3.99516e-35 2.26219e-14 2.0269e-15 1.46762e-15 0.147887 7.86061e-16 4.75284e-16
0.256971 100 4.25818 0.251988 0.295775 1.42656e-25 5.23612e-16 0.556338 5.22932e-15 1.30646e-15 3.57254e-16 3.91376e-35 2.26234e-14 2.03435e-15 1.46762e-15 0.147887 7.89006e-16 4.75284e-16
0.261256 100 4.25818 0.251988 0.295775 1.39749e-25 5.23612e-16 0.556338 5.22932e-15 1.30645e-15 3.49975e-16 3.83401e-35 2.26247e-14 2.04164e-15 1.46762e-15 0.147887 7.91951e-16 4.75284e-16
0.265541 100 4.25818 0.251988 0.295775 1.36902e-25 5.23612e-16 0.556338 5.22932e-15 1.30643e-15 3.42845e-16 3.7559e-35 2.26259e-14 2.04879e-15 1.46762e-15 0.147887 7.94896e-16 4.75284e-16
0.269826 100 4.25818 0.251988 0.295775 1.34113e-25 5.23612e-16 0.556338 5.22932e-15 1.30642e-15 3.3586e-16 3.67938e-35 2.26269e-14 2.05579e-15 1.46762e-15 0.147887 7.97842e-16 4.75284e-16
0.274111 100 4.25818 0.251988 0.295775 1.31381e-25 5.23612e-16 0.556338 5.22932e-15 1.3064e-15 3.29018e-16 3.60442e-35 2.26278e-14 2.06265e-15 1.46762e-15 0.147887 8.00788e-16 4.75284e-16
0.278396 100 4.25818 0.251988 0.295775 1.28704e-25 5.23612e-16 0.556338 5.22932e-15 1.30639e-15 3.22315e-16 3.53099e-35 2.26286e-14 2.06937e-15 1.46762e-15 0.147887 8.03734e-16 4.75284e-16
0.282681 100 4.25818 0.251988 0.295775 1.26082e-25 5.23612e-16 0.556338 5.22932e-15 1.30637e-15 3.15749e-16 3.45906e-35 2.26292e-14 2.07595e-15 1.46762e-15 0.147887 8.0668e-16 4.75284e-16
0.286966 100 4.25818 0.251988 0.295775 1.23514e-25 5.23612e-16 0.556338 5.22932e-15 1.30636e-15 3.09318e-16 3.3886e-35 2.26297e-14 2.0824e-15 1.46762e-15 0.147887 8.09626e-16 4.75284e-16
0.291251 100 4.25818 0.251988 0.295775 1.20998e-25 5.23612e-16 0.556338 5.22932e-15 1.30634e-15 3.03017e-16 3.31958e-35 2.26301e-14 2.08871e-15 1.46762e-15 0.147887 8.12573e-16 4.75284e-16
0.295536 100 4.25818 0.251988 0.295775 1.18534e-25 5.23612e-16 0.556338 5.22932e-15 1.30633e-15 2.96845e-16 3.25197e-35 2.26303e-14 2.0949e-15 1.46762e-15 0.147887 8.15519e-16 4.75284e-16
0.299821 100 4.25818 0.251988 0.295775 1.1612e-25 5.23612e-16 0.556338 5.22932e-15 1.30631e-15 2.90799e-16 3.18574e-35 2.26304e-14 2.10096e-15 1.46762e-15 0.147887 8.18466e-16 4.75284e-16
0.304106 100 4.25818 0.251988 0.295775 1.13755e-25 5.23612e-16 0.556338 5.22932e-15 1.3063e-15 2.84877e-16 3.12085e-35 2.26304e-14 2.1069e-15 1.46762e-15 0.147887 8.21412e-16 4.75284e-16
0.308391 100 4.25818 0.251988 0.295775 1.11438e-25 5.23612e-16 0.556338 5.22932e-15 1.30628e-15 2.79075e-16 3.0573e-35 2.26303e-14 2.11271e-15 1.46762e-15 0.147887 8.24359e-16 4.75284e-16
0.312676 100 4.25818 0.251988 0.295775 1.09169e-25 5.23612e-16 0.556338 5.22932e-15 1.30627e-15 2.73392e-16 2.99504e-35 2.263e-14 2.11841e-15 1.46762e-15 0.147887 8.27305e-16 4.75284e-16
0.31696 100 4.25818 0.251988 0.295775 1.06946e-25 5.23612e-16 0.556338 5.22932e-15 1.30625e-15 2.67825e-16 2.93405e-35 2.26296e-14 2.124e-15 1.46762e-15 0.147887 8.30252e-16 4.75284e-16
0.321246 100 4.25818 0.251988 0.295775 1.04768e-25 5.23612e-16 0.556338 5.22932e-15 1.30624e-15 2.62372e-16 2.87431e-35 2.26292e-14 2.12946e-15 1.46762e-15 0.147887 8.33198e-16 4.75284e-16
0.325531 100 4.25818 0.251988 0.295775 1.02635e-25 5.23612e-16 0.556338 5.22932e-15 1.30622e-15 2.5703e-16 2.81579e-35 2.26286e-14 2.13482e-15 1.46762e-15 0.147887 8.36144e-16 4.75284e-16
0.329815 100 4.25818 0.251988 0.295775 1.00545e-25 5.23612e-16 0.556338 5.22932e-15 1.30621e-15 2.51797e-16 2.75846e-35 2.26279e-14 2.14007e-15 1.46762e-15 0.147887 8.3909e-16 4.75284e-16
0.3341 100 4.25818 0.251988 0.295775 9.84984e-26 5.23612e-16 0.556338 5.22932e-15 1.30619e-15 2.46671e-16 2.7023e-35 2.26271e-14 2.14521e-15 1.46762e-15 0.147887 8.42036e-16 4.75284e-16
0.338385 100 4.25818 0.251988 0.295775 9.64932e-26 5.23612e-16 0.556338 5.22932e-15 1.30618e-15 2.41649e-16 2.64729e-35 2.26262e-14 2.15025e-15 1.46762e-15 0.147887 8.44981e-16 4.75284e-16
0.34267 100 4.25818 0.251988 0.295775 9.4529e-26 5.23612e-16 0.556338 5.22932e-15 1.30616e-15 2.3673e-16 2.5934e-35 2.26251e-14 2.15518e-15 1.46762e-15 0.147887 8.47926e-16 4.75284e-16
0.346955 100 4.25818 0.251988 0.295775 9.26049e-26 5.23612e-16 0.556338 5.22932e-15 1.30615e-15 2.31911e-16 2.54061e-35 2.2624e-14 2.16002e-15 1.46762e-15 0.147887 8.50871e-16 4.75284e-16
0.35124 100 4.25818 0.251988 0.295775 9.072e-26 5.23612e-16 0.556338 5.22932e-15 1.30613e-15 2.27191e-16 2.4889e-35 2.26228e-14 2.16475e-15 1.46762e-15 0.147887 8.53816e-16 4.75284e-16
0.355525 100 4.25818 0.251988 0.295775 8.88737e-26 5.23612e-16 0.556338 5.22932e-15 1.30612e-15 2.22567e-16 2.43825e-35 2.26215e-14 2.16939e-15 1.46762e-15 0.147887 8.5676e-16 4.75284e-16
